ID;CREDPAY;MEST;CHLICO;DOXODSN;DENRAS
702295;0;1;2;66682,77;65682,77
702296;0;1;1;56913,44;49413,44
702297;0;1;1;135492,33;127992,33
702298;0;1;2;111739,95;109239,95
702299;0;1;5;126322,45;118822,45
702300;0;1;3;113633,56;106133,56
702302;0;1;2;96778,39;94278,39
702306;0;1;2;123510,05;123310,05
702308;28410;1;2;153927,5;125517,5
702310;0;1;2;136774,74;129274,74
702311;0;1;2;50186,56;48686,56
702312;0;1;2;122235,82;114735,82
702313;0;1;2;58596,36;41096,36
702314;0;1;3;193101,42;185601,42
702315;0;1;1;93873,77;81373,77
702316;0;1;2;82681,91;75181,91
702317;0;1;3;81683,37;79183,37
702318;0;1;2;71386,36;68886,36
702320;69000;1;2;199427,76;130277,76
702321;0;1;2;121316,54;121116,54
702324;0;1;3;269248,5;251248,5
702327;0;1;2;111161;103161
702328;0;1;2;94945;94545
702330;0;1;1;50641;50141
702331;0;1;2;134610,5;133610,5
702332;0;1;2;128532,03;128132,03
702334;0;1;3;76498,22;73498,22
702335;0;1;4;99262,55;97262,55
702336;0;1;1;43087,09;40087,09
702338;0;1;2;97059,02;94059,02
702340;0;1;2;155751;153251
702341;0;1;3;81514,5;79014,5
702343;0;1;3;145164,16;140164,16
702344;0;1;4;97023,5;95623,5
702349;0;1;2;64160,17;63560,17
702351;0;1;3;110384;110384
702354;0;1;4;123345,9;120845,9
702355;0;1;3;49869,5;47369,5
702357;33900;1;3;102811,56;66411,56
702359;0;1;4;146502,5;146102,5
702360;0;1;4;129675;129475
702381;0;1;2;51609,48;49109,48
702402;0;1;3;84663;83663
702405;0;1;2;66689;64189
702407;0;1;2;58637,7;58037,7
702414;0;1;2;136500,18;129000,18
702416;0;1;1;102080;94580
702418;0;1;6;124011,5;121511,5
702432;30000;1;2;150450,5;110450,5
702445;0;1;3;114521,5;107021,5
702450;0;1;4;171463,91;166463,91
702453;0;1;3;128454,87;122454,87
702455;0;1;3;130583,75;129783,75
702464;0;1;2;64242,69;62242,69
702476;0;1;3;122389;122389
702495;0;1;3;105745,74;103245,74
702497;0;1;3;163569,08;163469,08
702500;0;1;2;90485,07;88485,07
702518;0;1;3;83586;81386
702524;0;1;3;71066,66;70266,66
702532;0;1;6;116987,75;114487,75
702535;0;1;2;57458,39;54958,39
702536;0;1;2;72239,5;71939,5
702538;0;1;2;83927;83527
702539;0;1;2;74986,6;73986,6
702544;0;1;3;78968,05;77968,05
702571;0;1;1;69371,5;69071,5
702574;0;1;2;77416,5;77216,5
702592;0;1;2;120901,63;119901,63
702594;0;1;2;83107;81107
702599;0;1;2;63627,77;62827,77
702611;0;1;3;113267,19;110767,19
702614;0;1;4;152747,9;152647,9
702615;0;1;2;122234,88;121234,88
702616;0;1;3;157585,95;157485,95
702620;0;1;2;126501,47;116501,47
702621;0;1;3;225340,5;205340,5
702631;0;1;2;192719,49;180219,49
702634;0;1;3;156360,45;148860,45
702638;0;1;4;144034,42;141534,42
702639;0;1;2;76754,51;76354,51
702651;0;1;2;55612,5;49612,5
702660;0;1;3;175371,5;167871,5
702663;0;1;2;96654,48;89154,48
702680;0;1;2;62055,41;54555,41
702681;0;1;3;92265,55;84765,55
702682;0;1;1;42726,14;40226,14
702686;0;1;4;167638,43;147638,43
702698;0;1;1;113029,5;105529,5
702699;0;1;3;107231,5;94731,5
702707;0;1;1;47786,76;47036,76
702714;0;1;1;37046;34546
702717;0;1;2;62929,92;60429,92
702740;0;1;1;58066,11;58066,11
702744;0;1;2;74929,3;72929,3
702746;0;1;2;80814,19;78814,19
702752;0;1;2;83571,02;82571,02
702762;0;1;2;61883,39;54383,39
702764;0;1;1;68077,56;60577,56
702767;0;1;3;232287,03;231787,03
702768;0;1;2;222816,58;222716,58
702769;0;1;1;47283,81;46783,81
702771;0;1;3;115648,04;115648,04
702773;21120;1;1;101755,23;80635,23
702793;0;1;3;80785,5;78485,5
702795;0;1;3;124827,86;123627,86
702800;42000;1;4;178396,96;133896,96
702807;0;1;2;42943,85;41943,85
702811;0;1;2;40578,68;40178,68
702823;0;1;2;106308,55;106208,55
702831;0;1;2;82343,67;79843,67
702919;0;1;3;118566,68;115566,68
702933;0;1;2;35618,15;35368,15
702947;0;1;1;43365;42965
702957;0;1;4;89540,67;87040,67
702958;0;1;2;140148,82;122648,82
702967;0;1;3;98281,5;88281,5
702972;0;1;4;150767;137767
702973;0;1;1;63049;57049
702978;0;1;3;153332,5;153232,5
702989;0;1;2;69301;67401
703026;0;1;2;180053,5;163053,5
703045;0;1;4;94916,71;93916,71
703100;0;1;2;60962;59162
703101;0;1;1;45980,36;45080,36
703107;0;1;3;87657,87;85157,87
703108;0;1;4;84759,22;82259,22
703223;75000;1;2;213137,15;157987,15
703248;0;1;4;113713,63;111713,63
703436;0;1;3;120110,5;119010,5
703476;0;1;3;80454,5;72954,5
703515;0;1;2;78752,44;76252,44
701811;0;2;3;136723,5;136723,5
701812;0;2;3;125964,5;125964,5
701813;0;2;6;180980,5;180980,5
701814;0;2;2;67259,45;59759,45
701815;0;2;3;122520,45;115020,45
701842;0;2;2;133970,5;133970,5
701843;0;2;2;118010;118010
701844;0;2;2;84933;84933
701845;0;2;2;159880;159880
701846;0;2;3;72478,5;69978,5
701847;59400;2;2;137360,64;75460,64
701848;0;2;2;96844,5;94844,5
701849;0;2;3;117304;114304
701850;0;2;2;69942,5;67942,5
701851;0;2;3;84809,5;82809,5
701852;0;2;2;70646,59;63646,59
701853;0;2;4;83069,14;76069,14
701854;0;2;2;72816,5;72816,5
701855;0;2;2;82075;79575
701856;0;2;3;114468,5;111968,5
701858;0;2;4;132124,5;122124,5
701859;0;2;3;111577,5;109577,5
701860;0;2;5;94328,09;87328,09
701861;0;2;3;88286,92;79286,92
701862;0;2;2;66526,23;60526,23
701863;0;2;1;36680;36680
701864;0;2;1;33748,77;26248,77
701865;0;2;2;66567,5;59067,5
701887;0;2;2;81778,45;74278,45
701888;0;2;3;124824,5;120824,5
701889;0;2;4;119394;117894
701890;0;2;3;100558,22;93558,22
701891;0;2;3;100937,73;93937,73
701892;0;2;2;76922,96;69922,96
701893;0;2;2;100700,5;88200,5
701894;0;2;2;82462;54962
701896;0;2;1;60682,5;43182,5
701915;0;2;2;77808;77808
701916;0;2;3;153013;153013
701917;33000;2;3;173284,7;132784,7
701962;0;2;2;114898;114898
701963;0;2;2;127285,1;124785,1
701964;0;2;1;44973,59;37473,59
701965;0;2;2;73925,23;66425,23
701966;0;2;2;61230,5;59730,5
701968;0;2;2;53053,89;46053,89
701969;0;2;2;50455,74;43455,74
701970;12000;2;4;79853,5;65353,5
701972;0;2;2;156543,55;154043,55
701976;0;2;1;67769;63769
701977;0;2;1;49759;49159
701978;0;2;4;130537,5;120537,5
701979;0;2;2;120129,5;117129,5
701980;0;2;2;84580;76580
701982;0;2;4;125924,45;116924,45
701983;0;2;3;61057,37;54057,37
701984;0;2;1;39986,5;37486,5
701986;5000;2;1;34796;27296
702005;0;2;4;159309,5;159309,5
702006;40000;2;2;215264,85;167764,85
702045;0;2;3;81566,55;79066,55
702048;0;2;4;131311,5;128311,5
702049;0;2;3;65389;64189
702051;0;2;1;52537;49537
702055;0;2;4;97737,84;89737,84
702056;0;2;2;88718,11;80718,11
702057;0;2;1;36618,98;36618,98
702061;13500;2;1;56304,5;42804,5
702219;0;2;3;126871;126871
702220;0;2;3;142475;142475
702222;0;2;1;45898,5;43398,5
702223;0;2;2;83984,5;78484,5
702225;0;2;2;99730,87;91730,87
702227;0;2;2;74839,9;65839,9
702230;0;2;2;47868;47868
702232;39000;2;5;108445;69445
702257;0;2;5;230107;230107
702258;0;2;2;124825,25;124825,25
702259;0;2;3;153979,5;151479,5
702260;0;2;2;109380;109380
702262;24600;2;1;228136,23;168536,23
702266;0;2;2;86673,5;85173,5
702268;0;2;1;45916,5;28416,5
702269;0;2;2;105689,35;103189,35
702270;0;2;1;55626;75626
702364;0;2;2;106890;106890
702366;0;2;1;67660;67660
702367;16500;2;6;180673,79;161673,79
702369;0;2;3;102840,29;100340,29
702370;0;2;1;53133;51633
702371;0;2;2;119953,5;116953,5
702374;0;2;2;63487,14;58487,14
702376;0;2;2;72846,04;65846,04
702378;30000;2;6;202871,3;170371,3
702483;0;2;1;74002,3;71502,3
702485;0;2;1;41178,5;33678,5
702486;0;2;2;87429,44;84929,44
702546;0;2;4;122066;122066
702547;0;2;3;157908,5;157908,5
702549;0;2;2;109689,64;102189,64
702551;0;2;2;69486,2;66986,2
702552;0;2;2;60327,3;57827,3
702557;0;2;5;92511,24;84511,24
702559;0;2;3;110022,39;101022,39
702560;0;2;1;59099,64;56599,64
702582;12000;2;4;126166,84;111666,84
702584;0;2;2;86648,5;82648,5
702585;0;2;3;90966,49;84966,49
702586;0;2;3;79414,17;71414,17
702721;0;2;4;204150,5;201650,5
702723;0;2;2;154525,06;152025,06
702727;0;2;4;121261,5;114261,5
702776;0;2;4;139805;144805
702785;0;2;1;41888;40688
702874;0;2;2;115677,5;103177,5
702885;0;2;4;116562,66;108562,66
702902;0;2;2;110303;110303
703005;0;2;3;229386;141886
703008;2500;2;2;89207,5;79207,5
703009;0;2;1;49920,5;47420,5
703111;20000;2;2;156737,17;134237,17
703113;0;2;3;90944,1;88444,1
703309;0;2;2;70804,23;62804,23
703347;0;2;3;136573;136573
703419;16800;2;3;99382;47582
711737;7500;1;5;150613,5;123113,5
711738;1680;1;4;36041;34361
711739;0;1;3;103878,5;83878,5
711740;13000;1;2;49413,5;36413,5
711741;52500;1;4;160383;107883
711742;0;1;1;84649;84649
711743;87000;1;3;194970;107970
711744;0;1;1;55350;65350
711745;0;1;3;167766,95;167766,95
711746;0;1;4;164686,25;164686,25
711747;0;1;1;108968,05;108968,05
711748;0;1;4;84051,3;84051,3
711749;0;1;1;27183,41;27183,41
711750;0;1;2;87538;87538
711751;0;1;3;130934,29;130934,29
711752;22000;1;2;144492,16;122492,16
711753;0;1;2;117366,48;117366,48
711754;0;1;2;105367,35;105367,35
711755;26000;1;4;158173,91;132173,91
711756;0;1;3;157010;155010
711757;0;1;2;146183,5;144183,5
711758;0;1;3;169984;166484
711759;0;1;3;108179;105179
711760;0;1;2;96144;93644
711761;0;1;3;180943;177943
711762;0;1;3;193120;190120
711763;0;1;2;108858;107358
711764;60000;1;5;266934,07;156934,07
711765;42000;1;2;203942,2;161942,2
711766;60000;1;2;337766,56;231766,56
711767;60000;1;4;290348,19;208348,19
711768;39000;1;5;482356,38;443356,38
711769;60000;1;3;327386,6;267386,6
711770;0;1;2;256240,75;162740,75
711771;66000;1;2;472155,55;326155,55
711772;130000;1;3;413162,5;218162,5
711773;0;1;1;167933,5;148933,5
711774;0;1;2;170287,65;170271,65
711775;0;1;1;115358,28;115358,28
711776;0;1;2;92166,2;92156,2
711777;0;1;1;57564,6;57563,6
711778;0;1;2;90392,15;90389,15
711779;0;1;1;61329,17;58329,17
711780;0;1;1;58626,75;56726,75
711781;0;1;1;79123,66;72323,66
711782;0;1;3;125694,1;118194,1
711783;0;1;2;199027,92;195527,92
711784;0;1;1;85311,77;82511,77
711785;0;1;2;84066,31;79066,31
711786;0;1;5;180984,08;170984,08
711787;0;1;1;134916,88;126216,88
711788;0;1;2;123565,5;123562,5
711789;0;1;1;83208,5;83208,5
711790;0;1;3;202336;202334
711791;0;1;2;113715,5;113715,5
711792;0;1;4;377433,67;227433,67
711793;45000;1;3;241679,31;196679,31
711794;0;1;1;66398,27;66398,27
711795;0;1;3;211433,22;211433,22
711796;0;1;4;209656,86;209656,86
711797;69900;1;3;253701,77;183801,77
711798;0;1;2;164845,21;164845,21
711799;0;1;2;90466,35;90466,35
711800;0;1;3;100207,15;100207,15
711801;0;1;3;244862;229862
711802;0;1;3;138918;138916
711803;0;1;2;51676,5;51675,5
711804;0;1;3;130403,5;130402,5
711805;15000;1;3;132595;117593
711806;0;1;2;63220,5;63219,5
711807;0;1;2;87263,76;87263,76
711808;0;1;2;104911,81;104911,81
711809;0;1;3;178538,51;178538,51
711810;0;1;4;155938,49;155938,49
711811;0;1;3;168559,8;168559,8
711812;0;1;2;139924,03;139924,03
711813;11000;1;3;135860,75;104860,75
711814;18000;1;3;137383,37;119383,37
711815;46500;1;2;237524,5;191024,5
711816;0;1;4;166578,97;166578,97
711817;42000;1;3;147975,15;105975,15
711818;2000;1;2;235286,43;233286,43
711819;90000;1;3;289626,27;199626,27
711820;0;1;4;311881,13;221881,13
711821;0;1;3;345189,27;345189,27
711822;0;1;4;278080,23;278080,23
711823;24700;1;2;205414,1;195714,1
711824;210000;1;3;580381,06;310381,06
711825;129000;1;4;340672,04;211672,04
711826;83000;1;3;1681576,36;1598576,36
711827;13200;1;3;224571,57;181371,57
711828;46600;1;2;258118,5;211518,5
711829;9300;1;1;114073,52;84773,52
711830;17100;1;2;152757,71;135657,71
711831;92906,2;1;1;166766,57;122360,37
711832;0;1;2;90050,79;90050,79
711833;10000;1;2;206731,95;179231,95
711834;40000;1;4;405247,15;357747,15
711835;0;1;2;311881,1;299381,1
711864;5000;1;4;76575,5;71575,5
711866;0;1;1;65306;65306
711867;0;1;1;89383;89383
711868;81000;1;2;190098,5;103098,5
711869;0;1;2;120105,5;107105,5
711871;5000;1;2;123926;118926
711872;0;1;2;131524,15;131524,15
711873;1800;1;2;123009,67;121209,67
711874;0;1;4;106981,53;106981,53
711877;0;1;2;94884,5;94884,5
711878;29000;1;4;142388,16;113388,16
711879;0;1;2;215005,5;207505,5
711880;83200;1;2;258071;172371
711881;0;1;4;194083,4;194083,4
711882;0;1;3;304421,5;301921,5
711883;0;1;2;153727;152227
711884;0;1;1;70196,5;69196,5
711885;0;1;3;134982,5;131982,5
711886;67235;1;2;211623,88;144388,88
711887;60000;1;2;188755,25;128755,25
711888;72000;1;1;140916;63916
711889;27000;1;1;91730,44;64730,44
711890;40000;1;2;184497,35;124497,35
711891;140000;1;4;364422,28;224422,28
711893;20400;1;2;129518,5;115118,5
711894;65100;1;3;404180,6;309080,6
711895;0;1;2;254944,55;204944,55
711896;0;1;3;103917,25;87917,25
711898;16500;1;1;66437,25;49929,25
711899;0;1;2;93088,18;93074,18
711900;1110;1;1;56368,31;53558,31
711901;0;1;1;45907,85;43607,85
711902;0;1;2;64281;62181
711903;52500;1;2;243044;190541
711904;0;1;4;285034,5;285034,5
711905;0;1;3;165097;165096
711906;98000;1;5;496280,31;338280,31
711907;80114;1;2;319661,93;209547,93
711908;105000;1;2;251417,3;146417,3
711909;0;1;1;156369,8;126369,8
711911;0;1;3;104503,85;104503,85
711912;0;1;3;386903;266903
711913;60000;1;3;327875,74;165875,74
711914;0;1;4;360881,5;360881,5
711915;0;1;4;95109,5;95108,5
711916;0;1;2;72341,5;72340,5
711918;20000;1;1;106645;86645
711919;0;1;4;128512;128512
711920;81000;1;4;309165,5;228165,5
711921;36000;1;3;230499,46;194499,46
711922;33000;1;3;224407,22;191407,22
711923;42000;1;2;193963,6;141963,6
711924;15000;1;3;216777,5;201777,5
711925;51000;1;2;12366,91;141366,91
711926;22500;1;2;121420,69;98920,69
711927;90000;1;2;238589,23;131589,23
711929;0;1;3;216368,03;216368,03
711930;0;1;4;236100,63;236100,63
711932;0;1;2;121372,99;121372,99
711934;83780;1;3;281491,41;197711,41
711935;0;1;2;276675,8;246675,8
711937;0;1;3;132186,56;132186,56
711938;0;1;2;341512,35;341508,35
711964;0;1;2;58535,5;48535,5
711965;0;1;4;46311;46311
711967;0;1;5;111639,5;126639,5
711968;2000;1;1;57945;50945
711969;103500;1;4;215170;111670
711970;0;1;4;156850,75;156850,75
711971;0;1;4;128298,17;128298,17
711972;28000;1;3;160290,72;132290,72
711973;0;1;3;72380,35;72380,35
711974;4000;1;2;126101,97;122101,97
711975;0;1;2;70905,6;70905,6
711976;0;1;2;126941,32;126941,32
711977;0;1;2;62279,91;62279,91
711978;12300;1;2;142245,12;129945,12
711979;0;1;3;211114;203614
711980;0;1;1;122088,5;109588,5
711981;0;1;4;225074,5;222574,5
711982;0;1;4;199614;197114
711983;0;1;3;132548,23;120048,23
711984;0;1;4;210105;192605
711985;119200;1;5;227404;223204
711986;0;1;4;233106,5;227106,5
711987;0;1;2;123588;121588
711990;0;1;2;150713,5;148713,5
711991;24000;1;2;441887,55;241067,55
711992;0;1;2;126681,56;106681,56
711993;90000;1;4;286275,62;176275,62
711994;32000;1;2;167560,83;135560,83
711995;60000;1;4;252711,25;172711,25
711996;45000;1;3;261698,97;216698,97
711997;60000;1;3;230928,77;183928,77
711999;45000;1;4;174144,7;137144,7
712000;195000;1;4;494815,95;299815,95
712002;77700;1;4;543201,35;319501,35
712003;288000;1;2;518170,45;223170,45
712004;81000;1;1;166277,53;85271,53
712006;120000;1;2;227110,75;107099,75
712007;0;1;1;36955,26;34355,26
712008;0;1;1;73365,16;70365,16
712009;0;1;3;109578,36;107278,36
712010;57000;1;3;308356,12;236356,12
712011;29400;1;4;221071;191671
712012;24000;1;4;215594;191594
712013;0;1;3;222608,5;222604,5
712017;0;1;4;150909,2;150909,2
712018;0;1;2;93178,24;93178,24
712019;0;1;2;100102,26;100102,26
712020;0;1;4;140372;100372
712021;0;1;4;103199;103199
712022;0;1;2;106974;86974
712023;12000;1;4;156150,15;134150,15
712024;13000;1;2;101233;88233
712025;132000;1;4;439709;307709
712026;29100;1;2;204625,45;175525,45
712027;54000;1;3;212541,81;158541,81
712028;42000;1;3;218411,39;176411,39
712029;0;1;1;227573,94;167573,94
712030;15000;1;4;529982,5;514982,5
712034;0;1;2;161610,37;161610,37
712035;0;1;2;167318,15;167318,15
712036;0;1;3;434459,73;184459,73
712037;87960;1;1;271054,81;183094,81
712038;0;1;2;390713,5;235713,5
712039;0;1;1;94115,08;94115,08
712040;25000;1;1;276402,6;243902,6
712041;90000;1;4;309456,6;211956,6
712042;30000;1;2;313756,8;271256,8
712059;8665,8;1;2;165644,42;141978,62
712061;0;1;4;187240,83;162240,83
712062;116700;1;2;223654,42;106954,42
712063;30000;1;1;147285,58;117285,58
712064;75000;1;4;198617,73;123617,73
712065;0;1;2;83332,4;113332,4
712066;0;1;2;48684;48684
712067;45510;1;3;391871;346361
712068;0;1;1;99145,5;84145,5
712069;103470;1;2;199221,09;95751,09
712070;0;1;2;187572,5;157572,5
712071;0;1;1;44022;44021
712072;0;1;2;115668,5;115668,5
712074;0;1;2;91709,5;91709,5
712075;0;1;2;69937,5;69935,5
712077;0;1;2;95055,67;95055,67
712078;0;1;2;84654,32;84654,32
712079;0;1;2;109396,83;109396,83
712099;0;1;5;110157;110157
712100;40000;1;4;144192,5;104192,5
712101;0;1;1;86069;89069
712102;0;1;2;94552,5;91552,5
712103;45000;1;3;169070;130070
712104;0;1;2;95023,8;95023,8
712105;0;1;2;111359,6;111359,6
712106;0;1;1;94109,33;94109,33
712107;0;1;4;165140,55;165140,55
712108;0;1;2;112211,8;112211,8
712110;0;1;2;96980,41;96980,41
712111;0;1;2;72095,42;72095,42
712112;10000;1;2;111297,97;101297,97
712113;0;1;2;109680,01;109680,01
712114;0;1;4;106957,28;106957,28
712115;0;1;2;38480,28;38480,28
712116;0;1;5;114656,03;114656,03
712117;12100;1;1;134162,36;122062,36
712118;0;1;2;122842,28;122842,28
712119;0;1;1;106347,71;106347,71
712120;60000;1;1;157163;94663
712122;0;1;3;109666,5;107166,5
712123;0;1;3;134520,5;129520,5
712144;0;1;3;165768,21;165768,21
712145;0;1;2;157872,12;127872,12
712148;45000;1;3;536055,78;521055,78
712150;0;1;3;541260,65;226260,65
712151;66000;1;3;291914,06;225914,06
712152;30000;1;2;335976,25;298476,25
712153;0;1;2;250543,25;238043,25
712154;60000;1;2;427789,5;350289,5
712156;0;1;3;220163,7;217663,7
712157;0;1;1;194330,15;186830,15
712165;0;1;2;94139,65;94137,65
712167;33000;1;4;140004,8;103404,8
712168;36000;1;3;168724,99;130724,99
712169;0;1;1;147221,81;144721,81
712170;90000;1;1;265996;175996
712172;0;1;3;161685,5;161683,5
712174;66000;1;2;219870,5;153870,5
712175;0;1;2;116077,5;116077,5
712176;166236;1;3;393539,33;227303,33
712177;105000;1;4;275381,65;170381,65
712180;0;1;1;36121,4;36121,4
712181;0;1;2;54556,05;54556,05
712182;0;1;2;344986,99;172986,99
712183;0;1;1;76785;71785
712184;0;1;1;75043,5;75043,5
712186;0;1;2;191704;191704
712187;0;1;2;352096,5;322096,5
712189;0;1;2;117889;117889
712190;0;1;1;315453,3;164453,3
712192;0;1;2;135569,07;135569,07
712196;0;1;2;105089,08;105089,08
712197;0;1;4;164144,23;164144,23
712198;0;1;2;154443,7;154443,7
712199;0;1;1;76107,08;76107,08
712201;14000;1;4;165933,5;111933,5
712204;128000;1;4;356396,72;228396,72
712205;0;1;3;349939,55;219939,55
712206;0;1;3;573748,18;463748,18
712208;0;1;2;89381,5;88381,5
712209;150000;1;5;310698,4;160698,4
712210;60000;1;4;248370,82;188370,82
712212;42000;1;3;214335,31;172335,31
712214;60000;1;2;170229,2;110229,2
712216;45000;1;2;236396,7;191396,7
712217;0;1;4;217163,95;197163,95
712218;60000;1;3;221601,64;196601,64
712220;55000;1;3;442608,75;247608,75
712223;50000;1;2;314562,4;199562,4
712224;0;1;3;119060,48;119048,48
712225;54600;1;3;163734,58;109124,58
712226;0;1;2;154342,18;154326,18
712227;0;1;3;119707,9;119695,9
712228;30000;1;3;134817;103817
712229;34000;1;2;119482,76;83782,76
712230;60000;1;4;218100,99;148100,99
712231;0;1;2;96171,99;93171,99
712232;0;1;2;105318,98;100318,98
712233;15000;1;1;91160,87;75160,87
712236;0;1;3;152645,5;152643,5
712237;29400;1;3;261331;231927
712238;0;1;4;156462,47;156462,47
712239;8200;1;4;149594,35;141394,35
712240;0;1;1;39335,5;39335,5
712241;0;1;1;34230,5;34230,5
712242;1500;1;1;61110,8;59610,8
712243;0;1;2;32034,45;32034,45
712244;0;1;2;171955,5;121955,5
712245;0;1;1;67733;52733
712271;0;1;3;284283,5;254283,5
712274;0;1;3;133938;133937
712275;0;1;2;129843,5;129843,5
712277;0;1;2;102578;102577
712284;0;1;5;157063,5;151063,5
712285;11300;1;3;128200,5;96900,5
712287;0;1;2;81666,5;81666,5
712289;0;1;3;112762,5;112762,5
712291;36000;1;3;169353;133353
712292;10000;1;1;78749;68749
712293;0;1;3;107315,5;122315,5
712294;0;1;2;133514,5;133514,5
712295;0;1;1;103589,95;103589,95
712296;0;1;3;145823,7;145823,7
712298;0;1;4;142970,7;142970,7
712299;0;1;4;154558,28;154558,28
712300;0;1;2;126576,97;126576,97
712302;0;1;2;126602,18;126602,18
712303;0;1;2;124651,21;124651,21
712305;0;1;5;189700,7;187200,7
712306;0;1;2;161962,81;149462,81
712309;0;1;2;115603,5;114603,5
712310;0;1;3;174496,5;171996,5
712311;0;1;2;80710,5;80110,5
712312;36000;1;1;137713,76;92713,76
712313;27000;1;2;158515,55;131515,55
712315;15000;1;4;205929,68;190929,68
712317;25000;1;2;187210,15;162210,15
712319;64200;1;2;321386,95;257186,95
712321;0;1;2;125169,51;125169,51
712322;0;1;1;114324,6;114324,6
712323;74400;1;2;338485,53;264085,53
712324;0;1;1;71980,27;71980,27
712326;40000;1;2;266895,7;214395,7
712327;20000;1;2;306450,2;278950,2
712329;70000;1;2;458444,6;375944,6
712330;0;1;2;243894,25;236394,25
712333;0;1;2;76791;75291
712334;0;1;3;199257;196257
712337;90000;1;3;260558;150558
712338;0;1;2;119475,83;119475,83
712339;0;1;2;354378,55;352578,55
712340;99900;1;2;520430,25;385530,25
712341;24000;1;4;387010,25;213010,25
712342;0;1;3;226436,4;180436,4
712343;30000;1;4;716311,9;621311,9
712344;44079;1;2;193969,5;121890,5
712345;0;1;3;304074,3;298574,3
712346;0;1;1;145189,55;145178,55
712347;0;1;1;82202,55;82194,55
712348;52500;1;1;121417,95;68913,95
712350;0;1;3;100853,3;100842,3
712351;70000;1;3;202111,87;126911,87
712352;0;1;2;53639,56;50939,56
712353;50000;1;3;169222,8;113072,8
712355;0;1;2;118235;118235
712356;3000;1;2;21538;28538
712357;0;1;2;49138;49138
712358;0;1;5;81113,5;81113,5
712359;0;1;1;40763;28763
712360;0;1;6;135896;135896
712366;0;1;2;101093;87093
712369;0;1;3;145772,03;145772,03
712370;0;1;3;126494,55;126494,55
712372;0;1;2;161149,85;161149,85
712373;0;1;4;155922;155922
712375;0;1;2;102838,9;102838,9
712376;0;1;1;71844,57;71844,57
712379;0;1;2;109854,75;89854,75
712381;0;1;3;116292,5;96292,5
712382;6600;1;1;91479;84879
712383;27000;1;3;284641;257641
712384;18000;1;3;150207;132207
712385;63000;1;4;267388,16;204388,16
712386;33000;1;2;208918,5;175918,5
712388;26100;1;3;163521,74;137421,74
712389;0;1;5;308830,6;308830,6
712391;84000;1;4;295971,79;211971,79
712393;0;1;1;202095,13;132095,13
712394;0;1;2;123759,26;118759,26
712395;0;1;1;89520,4;89520,4
712396;85629;1;4;280449,89;174820,89
712397;33000;1;3;253858,7;220858,7
712398;30630;1;1;173142,29;142512,29
712399;0;1;3;373215,55;335215,55
712401;0;1;2;255300,4;242800,4
712404;0;1;2;405063,4;382563,4
712405;38000;1;1;271951,3;231451,3
712415;61800;1;2;224041,15;119241,15
712422;0;1;3;200500,36;196000,36
712425;0;1;1;129655,5;129655,5
712427;0;1;4;373438,5;373438,5
712428;72000;1;4;245714,5;173714,5
712433;0;1;1;72350,25;72350,25
712434;0;1;2;96634,25;96634,25
712436;0;1;1;92070,33;92070,33
712439;5830;1;2;110591,8;104761,8
712440;0;1;2;90873,86;90873,86
712442;0;1;1;113108,5;105608,5
712443;0;1;3;157683;154683
712444;0;1;3;99719;99717
712449;115000;1;4;300124,92;150124,92
712450;0;1;1;89608,17;79608,17
712452;30000;1;4;210330,24;180330,24
712453;60000;1;2;258164,46;155164,46
712454;67000;1;1;260161,7;166161,7
712456;0;1;1;77146;140146
712457;0;1;4;154285;94285
712459;20000;1;3;83709,5;63709,5
712461;35400;1;2;109373,5;73973,5
712462;0;1;1;54973;45973
712467;0;1;2;138734,5;138734,5
712468;0;1;2;218287,6;218287,6
712470;0;1;3;145633,85;145633,85
712495;45000;1;3;165642,77;108642,77
712497;0;1;2;116514,24;113014,24
712498;53100;1;2;178874,45;120774,45
712499;0;1;5;538091,22;536591,22
712501;0;1;2;121456,11;115256,11
712502;0;1;1;78980,62;75980,62
712508;5400;1;3;121645,55;116245,55
712510;0;1;3;242634,55;241634,55
712511;0;1;4;226773;206773
712512;0;1;1;76926,5;76926,5
712515;0;1;1;39120;39120
712524;0;1;4;158973,62;158973,62
712532;12500;1;2;205424,1;172924,1
712533;44370;1;1;155046,96;110676,96
712534;22140;1;2;163821,19;141681,19
712536;0;1;1;79809;79809
712538;45000;1;3;121693,5;71693,5
712544;0;1;2;87454,5;63454,5
712547;0;1;2;118580,45;118580,45
712548;32000;1;3;119210,53;87210,53
712550;10800;1;2;72474,28;61674,28
712551;0;1;1;39014,89;39014,89
712552;4000;1;1;67392,37;63392,37
712554;0;1;1;128615,91;128615,91
712560;69000;1;4;249336,5;172836,5
712561;23700;1;2;194802,5;168602,5
712564;0;1;1;43013,5;43013,5
712565;69000;1;1;206682;117682
712567;15000;1;4;224672;209672
712569;0;1;2;151715,55;151715,55
712572;10000;1;1;55566,72;45566,72
712573;18000;1;3;98197,43;80197,43
712574;0;1;3;77082,29;77082,29
712575;0;1;1;46174,19;46174,19
712578;0;1;4;105087,07;105087,07
712579;11000;1;4;109979,05;98979,05
712580;0;1;2;117040,31;117040,31
712581;0;1;1;125765,98;125765,98
712582;28000;1;2;151880,73;123880,73
712583;150000;1;5;380912;365912
712586;0;1;3;126646;121646
712590;0;1;5;150038,76;150038,76
712591;30000;1;3;232724,27;202724,27
